id,abstract,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W3205562276,,Marouene Chaieb|Dhekra Ben Sassi,https://openalex.org/A5083873296|https://openalex.org/A5040885220,https://orcid.org/0000-0002-1503-1083|https://orcid.org/0000-0002-2629-6335,SA|TN|SA|TN,Tunis University|Institut Supérieur de Gestion de Tunis|Prince Sattam Bin Abdulaziz University|Prince Sattam Bin Abdulaziz University|Manouba University,https://openalex.org/I108714496|https://openalex.org/I4210140729|https://openalex.org/I142608572|https://openalex.org/I142608572|https://openalex.org/I83259278,True|False,,32,https://openalex.org/I108714496|https://openalex.org/I4210140729|https://openalex.org/I142608572,Measuring and evaluating the Home Health Care Scheduling Problem with Simultaneous Pick-up and Delivery with Time Window using a Tabu Search metaheuristic solution,https://doi.org/10.1016/j.asoc.2021.107957,,4.39010435,,False,en,False,closed,Applied Soft Computing,https://openalex.org/S140556538,1568-4946,journal,Vehicle Routing Optimization Methods,2021-10-14,2021,article
https://openalex.org/W2464242256,,Marwa Harzi|Saoussen Krichen,https://openalex.org/A5020152946|https://openalex.org/A5021582108,|https://orcid.org/0000-0003-0347-6808,|,,,True|False,,0,,A Decision Support System Based on Hybrid Metaheuristic for Solving the Constrained Capacitated Vehicle Routing Problem: The Tunisian Case,https://doi.org/10.1007/978-3-319-39378-0_59,,0.0,,False,en,False,closed,Lecture notes in computer science,https://openalex.org/S106296714,0302-9743,book series,Vehicle Routing Optimization Methods,2016-01-01,2016,book-chapter
https://openalex.org/W4367669861,,Peter Dieter|Matthew Caron|Guido Schryen,https://openalex.org/A5071113324|https://openalex.org/A5082172530|https://openalex.org/A5075930949,https://orcid.org/0000-0003-0278-8068|https://orcid.org/0000-0001-7521-5434|https://orcid.org/0000-0003-3794-1413,DE|DE|DE,Paderborn University|Paderborn University|Paderborn University,https://openalex.org/I206945453|https://openalex.org/I206945453|https://openalex.org/I206945453,True|False|False,,51,https://openalex.org/I206945453,Integrating driver behavior into last-mile delivery routing: Combining machine learning and optimization in a hybrid decision support framework,https://doi.org/10.1016/j.ejor.2023.04.043,,14.27568635,,False,en,False,closed,European Journal of Operational Research,https://openalex.org/S103321696,0377-2217,journal,Vehicle Routing Optimization Methods,2023-05-02,2023,article
https://openalex.org/W2611090693,,Jalel Euchi,https://openalex.org/A5057544888,https://orcid.org/0000-0001-6873-5060,TN,University of Sfax,https://openalex.org/I142899784,True,,27,https://openalex.org/I142899784,The vehicle routing problem with private fleet and multiple common carriers: Solution with hybrid metaheuristic algorithm,https://doi.org/10.1016/j.vehcom.2017.04.005,,4.0734326,,False,en,False,closed,Vehicular Communications,https://openalex.org/S2480748589,2214-2096,journal,Vehicle Routing Optimization Methods,2017-05-03,2017,article
https://openalex.org/W4321460198,,Afsane Amiri|Hossein Zolfagharinia|Saman Hassanzadeh Amin,https://openalex.org/A5055406651|https://openalex.org/A5049604535|https://openalex.org/A5039071820,|https://orcid.org/0000-0001-6403-0645|https://orcid.org/0000-0001-6173-7530,CA|CA|CA,Toronto Metropolitan University|Toronto Metropolitan University|Toronto Metropolitan University,https://openalex.org/I530967|https://openalex.org/I530967|https://openalex.org/I530967,False|False|True,,31,https://openalex.org/I530967,A robust multi-objective routing problem for heavy-duty electric trucks with uncertain energy consumption,https://doi.org/10.1016/j.cie.2023.109108,Natural Sciences and Engineering Research Council of Canada,8.85092554,,False,en,False,closed,Computers & Industrial Engineering,https://openalex.org/S196821226,0360-8352,journal,Vehicle Routing Optimization Methods,2023-02-21,2023,article
https://openalex.org/W2911140216,,Yanfang Ma|Zongmin Li|Fang Yan|Cuiying Feng,https://openalex.org/A5101777905|https://openalex.org/A5101919176|https://openalex.org/A5101650062|https://openalex.org/A5103110436,https://orcid.org/0000-0002-3095-5436|https://orcid.org/0000-0002-6000-0171||https://orcid.org/0000-0003-0395-3053,CN|CN|CN|CN,Hebei University of Technology|Sichuan University|Chongqing Jiaotong University|Zhejiang University of Technology,https://openalex.org/I184843921|https://openalex.org/I24185976|https://openalex.org/I63371133|https://openalex.org/I55712492,False|False|True|False,,30,https://openalex.org/I63371133,A hybrid priority-based genetic algorithm for simultaneous pickup and delivery problems in reverse logistics with time windows and multiple decision-makers,https://doi.org/10.1007/s00500-019-03754-5,National Natural Science Foundation of China|China Postdoctoral Science Foundation,3.51294332,,False,en,False,closed,Soft Computing,https://openalex.org/S65753830,1432-7643,journal,Vehicle Routing Optimization Methods,2019-01-09,2019,article
https://openalex.org/W2765317474,,Brigitte Werners|Yuriy Kondratenko,https://openalex.org/A5073363112|https://openalex.org/A5088213581,https://orcid.org/0000-0001-7684-9279|https://orcid.org/0000-0001-7736-883X,DE|UA,Ruhr University Bochum|Petro Mohyla Black Sea National University,https://openalex.org/I904495901|https://openalex.org/I103402955,True|False,,16,https://openalex.org/I904495901,Alternative Fuzzy Approaches for Efficiently Solving the Capacitated Vehicle Routing Problem in Conditions of Uncertain Demands,https://doi.org/10.1007/978-3-319-69989-9_31,,4.76318019,,False,en,False,closed,"Studies in systems, decision and control",https://openalex.org/S4210187899,2198-4182,book series,Vehicle Routing Optimization Methods,2017-10-31,2017,book-chapter
https://openalex.org/W2135424692,,Thierry Benoist|Frédéric Gardi|Antoine Jeanjean|Bertrand Estellon,https://openalex.org/A5070903797|https://openalex.org/A5033523950|https://openalex.org/A5106172323|https://openalex.org/A5077046971,|||,FR|FR|FR|FR,Bouygues (France)|Bouygues (France)|Bouygues (France)|Centre National de la Recherche Scientifique|Laboratoire d’Informatique Fondamentale de Marseille,https://openalex.org/I280199911|https://openalex.org/I280199911|https://openalex.org/I280199911|https://openalex.org/I1294671590|https://openalex.org/I4210115196,True|False|False|False,,33,https://openalex.org/I280199911,Randomized Local Search for Real-Life Inventory Routing,https://doi.org/10.1287/trsc.1100.0360,,8.24140891,,False,en,False,closed,Transportation Science,https://openalex.org/S130252234,0041-1655,journal,Vehicle Routing Optimization Methods,2011-03-19,2011,article
https://openalex.org/W3208692779,"Recently, deep reinforcement learning (DRL) frameworks have shown potential for solving NP-hard routing problems such as the traveling salesman problem (TSP) without problem-specific expert knowledge. Although DRL can be used to solve complex problems, DRL frameworks still struggle to compete with state-of-the-art heuristics showing a substantial performance gap. This paper proposes a novel hierarchical problem-solving strategy, termed learning collaborative policies (LCP), which can effectively find the near-optimum solution using two iterative DRL policies: the seeder and reviser. The seeder generates as diversified candidate solutions as possible (seeds) while being dedicated to exploring over the full combinatorial action space (i.e., sequence of assignment action). To this end, we train the seeder's policy using a simple yet effective entropy regularization reward to encourage the seeder to find diverse solutions. On the other hand, the reviser modifies each candidate solution generated by the seeder; it partitions the full trajectory into sub-tours and simultaneously revises each sub-tour to minimize its traveling distance. Thus, the reviser is trained to improve the candidate solution's quality, focusing on the reduced solution space (which is beneficial for exploitation). Extensive experiments demonstrate that the proposed two-policies collaboration scheme improves over single-policy DRL framework on various NP-hard routing problems, including TSP, prize collecting TSP (PCTSP), and capacitated vehicle routing problem (CVRP).",Min-Su Kim|Jinkyoo Park|Joungho Kim,https://openalex.org/A5100343641|https://openalex.org/A5023509025|https://openalex.org/A5046623632,https://orcid.org/0000-0002-9186-9558|https://orcid.org/0000-0003-2620-1479|https://orcid.org/0000-0003-1376-0781,||,,,True|False|False,,43,,Learning Collaborative Policies to Solve NP-hard Routing Problems,https://doi.org/10.48550/arxiv.2110.13987,,,,False,en,True,green,arXiv (Cornell University),https://openalex.org/S4306400194,,repository,Vehicle Routing Optimization Methods,2021-10-26,2021,preprint
https://openalex.org/W2067686572,,G Ioannou|Manolis N. Kritikos|G P Prastacos,https://openalex.org/A5055055910|https://openalex.org/A5062572892|https://openalex.org/A5043806925,|https://orcid.org/0000-0002-4687-4171|,GR|GR|GR,Athens University of Economics and Business|Athens University of Economics and Business|Athens University of Economics and Business,https://openalex.org/I73142707|https://openalex.org/I73142707|https://openalex.org/I73142707,True|False|False,,27,https://openalex.org/I73142707,Map-Route: a GIS-based decision support system for intra-city vehicle routing with time windows,https://doi.org/10.1057/palgrave.jors.2601375,,1.59919948,,False,en,False,closed,Journal of the Operational Research Society,https://openalex.org/S169988927,0160-5682,journal,Vehicle Routing Optimization Methods,2002-08-01,2002,article
https://openalex.org/W2743047817,,Seyed Parsa Parvasi|Mehdi Mahmoodjanloo|Mostafa Setak,https://openalex.org/A5090825025|https://openalex.org/A5080779448|https://openalex.org/A5013676317,https://orcid.org/0000-0003-1442-4958|https://orcid.org/0000-0003-0928-5834|https://orcid.org/0000-0003-4038-9498,IR|IR|IR,K.N.Toosi University of Technology|University of Science and Technology of Mazandaran|K.N.Toosi University of Technology,https://openalex.org/I80543232|https://openalex.org/I4210139126|https://openalex.org/I80543232,False|True|False,,67,https://openalex.org/I4210139126,A bi-level school bus routing problem with bus stops selection and possibility of demand outsourcing,https://doi.org/10.1016/j.asoc.2017.08.018,,9.0868881,,False,en,False,closed,Applied Soft Computing,https://openalex.org/S140556538,1568-4946,journal,Vehicle Routing Optimization Methods,2017-08-12,2017,article
https://openalex.org/W2102227196,,Ulrich Vogel,https://openalex.org/A5053072360,,,,,True,,9,,A flexible metaheuristic framework for solving rich vehicle routing problems,,,,,False,en,False,closed,Kölner Universitäts PublikationsServer (Universität zu Köln),https://openalex.org/S4306400371,,repository,Vehicle Routing Optimization Methods,2012-01-01,2012,dissertation
https://openalex.org/W2047175837,"In transportation problems like the vehicle routing problem, the decision makers are increasingly adopting the idea that the problem data can be subject to uncertainty. The uncertainty can be encountered because of events that are not exactly predictable, like weather conditions, traffic jams, etc. In this paper, we study vehicle routing problem with uncertain travel costs. Then, to solve the problem, we propose a robust multiple ant colony system: a metaheuristic in which multiple ant colonies work in parallel to generate a collection of solutions with different levels of protection against the uncertainty. The uncertainty is handled by incorporating linear formulations from the field of robust optimization into the metaheuristic approach.",Nihat Engin Toklu|Roberto Montemanni|Luca Maria Gambardella,https://openalex.org/A5082834046|https://openalex.org/A5017492288|https://openalex.org/A5109533956,|https://orcid.org/0000-0002-0229-0465|https://orcid.org/0009-0004-2555-1762,CH|CH|CH,Dalle Molle Institute for Artificial Intelligence Research|University of Applied Sciences and Arts of Southern Switzerland|University of Applied Sciences and Arts of Southern Switzerland|Dalle Molle Institute for Artificial Intelligence Research|University of Applied Sciences and Arts of Southern Switzerland|Dalle Molle Institute for Artificial Intelligence Research,https://openalex.org/I2614128279|https://openalex.org/I15196421|https://openalex.org/I15196421|https://openalex.org/I2614128279|https://openalex.org/I15196421|https://openalex.org/I2614128279,True|False|False,cc-by,12,https://openalex.org/I15196421|https://openalex.org/I2614128279,A Robust Multiple Ant Colony System for the Capacitated Vehicle Routing Problem,https://doi.org/10.1109/smc.2013.322,Schweizerischer Nationalfonds zur Förderung der Wissenschaftlichen Forschung,3.9928017,,False,en,True,green,,,,,Vehicle Routing Optimization Methods,2013-10-01,2013,article
https://openalex.org/W4393902859,"Earthquakes pose significant risks to national stability, endangering lives and causing substantial economic damage. This study tackles the urgent need for efficient post-earthquake relief in search and rescue (SAR) scenarios by proposing a multi-UAV cooperative rescue task allocation model. With consideration the unique requirements of post-earthquake rescue missions, the model aims to minimize the number of UAVs deployed, reduce rescue costs, and shorten the duration of rescue operations. We propose an innovative hybrid algorithm combining particle swarm optimization (PSO) and grey wolf optimizer (GWO), called the PSOGWO algorithm, to achieve the objectives of the model. This algorithm is enhanced by various strategies, including interval transformation, nonlinear convergence factor, individual update strategy, and dynamic weighting rules. A practical case study illustrates the use of our model and algorithm in reality and validates its effectiveness by comparing it to PSO and GWO. Moreover, a sensitivity analysis on UAV capacity highlights its impact on the overall rescue time and cost. The research results contribute to the advancement of vehicle-routing problem (VRP) models and algorithms for post-earthquake relief in SAR. Furthermore, it provides optimized relief distribution strategies for rescue decision-makers, thereby improving the efficiency and effectiveness of SAR operations.",Dan Han|Hao Jiang|Lifang Wang|Xinyu Zhu|Yaqing Chen|Qizhou Yu,https://openalex.org/A5102157324|https://openalex.org/A5046134232|https://openalex.org/A5100332300|https://openalex.org/A5114549804|https://openalex.org/A5000935096|https://openalex.org/A5103277728,|https://orcid.org/0000-0002-4520-0394|https://orcid.org/0000-0001-6835-8285|https://orcid.org/0009-0003-5767-1120|https://orcid.org/0000-0003-4154-0540|https://orcid.org/0009-0004-2507-4521,CN|CN|CN|CN|CN|CN,Civil Aviation Flight University of China|University of Chinese Academy of Sciences|Institute of Electrical Engineering|Chinese Academy of Sciences|Civil Aviation Flight University of China|Chinese Academy of Sciences|Institute of Electrical Engineering|Civil Aviation Flight University of China|Civil Aviation Flight University of China|Civil Aviation Administration of China|Civil Aviation Administration of China|Civil Aviation Flight University of China,https://openalex.org/I58995867|https://openalex.org/I4210165038|https://openalex.org/I4210128819|https://openalex.org/I19820366|https://openalex.org/I58995867|https://openalex.org/I19820366|https://openalex.org/I4210128819|https://openalex.org/I58995867|https://openalex.org/I58995867|https://openalex.org/I1299457549|https://openalex.org/I1299457549|https://openalex.org/I58995867,False|True|False|False|False|False,cc-by,22,https://openalex.org/I58995867,Collaborative Task Allocation and Optimization Solution for Unmanned Aerial Vehicles in Search and Rescue,https://doi.org/10.3390/drones8040138,,11.66346631,,False,en,True,gold,Drones,https://openalex.org/S4210193350,2504-446X,journal,Robotic Path Planning Algorithms,2024-04-03,2024,article
